source_id target_id year month day
45100/98 27504/95 2005 2 8
45100/98 30210/96 2005 2 8
45100/98 12369/86 2005 2 8
45100/98 25702/94 2005 2 8
45100/98 35848/97 2005 2 8
45100/98 46133/99 2005 2 8
45100/98 38884/97 2005 2 8
45100/98 47095/99 2005 2 8
45100/98 11894/85 2005 2 8
45100/98 31195/96 2005 2 8
45100/98 39832/98 2005 2 8
45100/98 33977/96 2005 2 8
45100/98 39615/98 2005 2 8
45100/98 26772/95 2005 2 8
45100/98 49746/99 2005 2 8
45100/98 28213/95 2005 2 8
45100/98 13190/87 2005 2 8
60033/00 25337/94 2005 2 8
60033/00 27273/95 2005 2 8
60033/00 11801/85 2005 2 8
60033/00 27798/95 2005 2 8
60033/00 15211/89 2005 2 8
60033/00 9310/81 2005 2 8
60033/00 23178/94 2005 2 8
60033/00 34896/97 2005 2 8
60033/00 56271/00 2005 2 8
60033/00 22729/93 2005 2 8
60033/00 23103/93 2005 2 8
60033/00 31443/96 2005 2 8
60033/00 9659/82 2005 2 8
33819/02 30979/96 2005 2 10
33819/02 9381/81 2005 2 10
33819/02 28541/95 2005 2 10
33819/02 31107/96 2005 2 10
33819/02 26737/95 2005 2 10
33819/02 29545/95 2005 2 10
72267/01 30979/96 2005 2 10
72267/01 9381/81 2005 2 10
72267/01 31107/96 2005 2 10
72267/01 17849/91 2005 2 10
72267/01 26737/95 2005 2 10
33808/02 30979/96 2005 2 10
33808/02 9381/81 2005 2 10
33808/02 31107/96 2005 2 10
33808/02 26737/95 2005 2 10
34362/02 30979/96 2005 2 10
34362/02 9381/81 2005 2 10
34362/02 31107/96 2005 2 10
34362/02 26737/95 2005 2 10
72289/01 30979/96 2005 2 10
72289/01 9381/81 2005 2 10
72289/01 31107/96 2005 2 10
72289/01 17849/91 2005 2 10
72289/01 26737/95 2005 2 10
73669/01 30979/96 2005 2 10
73669/01 9381/81 2005 2 10
73669/01 31107/96 2005 2 10
73669/01 20060/92 2005 2 10
73669/01 26737/95 2005 2 10
73669/01 13580/88 2005 2 10
72211/01 30979/96 2005 2 10
72211/01 9381/81 2005 2 10
72211/01 31107/96 2005 2 10
72211/01 17849/91 2005 2 10
72211/01 26737/95 2005 2 10
10075/02 30508/96 2005 2 10
10075/02 9783/82 2005 2 10
10075/02 37019/97 2005 2 10
